Sales,Profit
8.26,3.8822
29.84,13.428
67.98,14.9556
61.06,28.0876
35.544,-0.8886
9.96,4.5816
9.21,2.3025
27.93,8.0997
7.9,2.528
221.16,57.5016
127.96,62.7004
18.69,9.1581
25.35,7.605
35.28,11.9952
33.4,16.032
837.6,62.82
40.68,-9.153
209.568,-23.5764
22.368,6.4308
3.882,-2.588
115.296,40.3536
1.908,-1.5264
43.372,-69.3952
783.96,219.5088
48.896,18.336
7.856,2.8478
5.904,1.9926
13.712,1.0284
182.94,85.9818
27.76,9.9936
25.99,7.5371
113.52,29.799
359.88,22.4925
25.344,9.1872
11.952,4.1832
6.24,1.872
742.336,83.5128
6.464,-4.04
11.52,4.176
222.384,16.6788
23.36,6.0736
8.67,4.0749
25.71,6.6846
100.94,33.3102
63.882,10.647
683.144,0
1.476,-2.214
40.712,3.5623
279.9,137.151
13.12,1.148
69.576,-143.7904
4.224,0.4752
58.08,-6.534
52.416,15.0696
54.92,10.984
364.95,-248.166
85.056,28.7064
27.696,9.6936
24.96,11.232
43.13,18.1146
5.64,2.7072
57.582,-44.1462
31.104,10.8864
30.192,8.3028
43.6,4.36
4.768,0.4172
10.38,-7.612
13.392,-9.8208
39.594,-7.2589
91.008,19.3392
37.94,18.2112
42.8,19.26
33.63,10.089
62.808,21.1977
195.64,91.9508
239.9,71.97
380.058,-21.7176
1199.976,179.9964
48.576,9.7152
17.94,8.073
18.264,6.1641
34.656,5.6316
81.552,8.1552
227.136,-42.588
10.36,5.0764
463.248,-1181.2824
383.952,47.994
44.856,-35.8848
30.345,-24.276
127.554,-9.111
77.952,15.5904
14.016,4.9056
69.52,19.4656
5.64,1.6356
13.776,4.4772
245.88,68.8464
36.63,9.8901
22.58,5.8708
12.39,5.8233
39.92,13.473
61.96,27.882
19.936,7.2268
3.798,-2.6586
27.744,10.0572
158.376,-34.3148
27.58,11.5836
5.553,-4.0722
243.92,-54.882
14.96,0.2992
7.184,2.245
10.512,3.6792
263.96,19.797
71.632,17.908
9.328,0.8162
5.88,2.646
975.92,121.99
303.84,91.152
485.88,19.4352
12.54,4.5144
8.94,0.6258
9.24,4.4352
70.008,24.5028
77.6,38.024
464.85,92.97
10.192,1.0192
1793.98,843.1706
758.352,265.4232
20.368,7.3834
49.848,16.8237
239.97,67.1916
2404.704,150.294
563.024,190.0206
344.91,10.3473
8.64,4.2336
89.988,-14.998
229.544,83.2097
1.824,0.6156
18.32,-46.716
48.816,-11.5938
1.188,-1.9602
119.8,29.95
61.568,4.6176
6.192,0.4644
2.214,-1.476
5.32,2.6068
975.92,292.776
2249.91,517.4793
59.92,16.7776
171.2,64.2
3.36,0.8736
114.2,52.532
182.67,52.9743
101.7,6.102
1126.02,56.301
1263.3,315.825
8.82,2.5578
37.94,18.2112
4.2,1.176
227.28,2.2728
47.9,22.992
61.96,30.3604
1117.92,55.896
183.372,-7.8588
7.968,2.8884
26.352,-18.4464
481.32,125.1432
13.98,3.6348
25.92,9.072
91.59,42.1314
674.058,-19.2588
22.92,11.0016
269.9,16.194
11.808,-8.6592
9.588,-2.0774
18.336,6.6468
36.288,12.7008
111.984,6.999
5.97,-4.577
2.508,-1.8392
35.96,10.4284
14.952,5.4201
67.144,5.8751
254.058,-32.6646
173.94,38.2668
231.98,67.2742
2.296,-3.9032
96.08,46.1184
3.62,1.1946
629.1,301.968
90.48,23.5248
14.88,3.72
91.275,-67.5435
19.44,9.3312
897.15,251.202
57.75,16.17
14.94,7.0218
23.1,6.93
12.536,4.2309
1.08,-0.792
4.512,0.846
16.776,1.6776
33.74,15.5204
1325.85,238.653
333.999,3.9294
19.9,6.567
1268.82,266.4522
283.92,82.3368
5.68,1.7608
375.34,18.767
96.08,46.1184
11.68,3.942
4.36,1.7876
29.24,13.7428
117.488,41.1208
18.84,6.0288
12.42,5.2164
12.96,6.2208
69.48,20.844
85.9,2.577
18.06,4.6956
79.14,36.4044
37.4,14.212
2.512,-4.396
18.864,6.1308
61.192,6.1192
67.84,18.3168
48.712,5.4801
17.94,4.6644
242.94,4.8588
7.764,-5.176
467.04,58.38
128.85,3.8655
8.4,4.116
199.98,83.9916
110.98,15.5372
207.984,-28.5978
36.112,12.6392
35.568,5.7798
88.768,31.0688
12.9,6.321
717.12,152.388
21.36,7.209
6.688,2.3408
773.94,224.4426
20.568,1.5426
4.356,-11.7612
19.04,-1.428
5.22,2.4012
84.84,22.9068
7.24,1.1765
14.4,7.056
15.552,5.4432
1325.76,149.148
3.108,-2.1756
6.672,2.1684
689.408,77.5584
1889.99,-2929.4845
55.936,18.8784
18.432,5.9904
20.32,3.556
52.064,18.8732
48.784,3.6588
13.092,-10.0372
109.592,8.2194
56.7,27.783
79.99,28.7964
69.5,20.155
191.6,91.968
10.56,5.0688
47.79,16.2486
714.3,207.147
2321.9,1114.512
17.94,3.0498
9.522,-6.9828
791.964,-131.994
4.923,-3.9384
209.979,-356.9643
33.93,-22.62
222.32,25.011
210.564,-52.641
35.168,9.6712
1502.376,-250.396
10.11,3.2352
772.47,146.7693
20.46,5.3196
347.58,17.379
72.64,21.792
772.47,146.7693
39.92,11.1776
33.48,16.4052
461.97,133.9713
137.62,60.5528
302.67,72.6408
239.976,53.9946
8.34,2.1684
8.57,2.2282
119.616,40.3704
212.94,25.5528
26.49,7.4172
687.4,48.118
653.55,111.1035
33.9,2.034
239.96,83.986
199.836,-37.1124
716,193.32
221.06,103.8982
67.71,32.5008
129.92,38.976
467.46,191.6586
61.4,28.858
720.76,187.3976
5.184,1.8144
14.7,3.969
8.134,-13.8278
79.984,13.9972
18.54,8.7138
24.4,7.93
195.64,91.9508
398.4,84.66
7.056,0.7938
1352.3976,-437.5404
26.4,11.88
41.88,0.8376
99.846,-83.205
699.98,195.9944
584.82,70.1784
43.98,21.99
377.97,105.8316
123.96,11.1564
391.98,113.6742
383.976,81.5949
1781.682,-653.2834
21.4,6.206
549.99,274.995
167.535,37.23
38.34,17.253
53.88,22.6296
299.98,83.9944
62.8,15.7
13.904,4.5188
744.1,-95.67
44.84,5.605
401.59,-131.951
18.24,8.5728
359.499,-29.6058
10.48,2.8296
20.736,7.2576
35.168,8.3524
64.704,23.4552
105.52,48.5392
5.792,-9.5568
466.158,-93.2316
10.312,-1.289
2.556,-1.7892
7.968,2.8884
8.784,3.1842
3.024,-0.6048
51.45,13.8915
14.016,-31.536
214.95,-120.372
35.04,-7.008
10.776,-4.8492
4.6,-8.05
35.168,-8.3524
19.152,6.4638
4.448,0.3336
5.184,1.8792
15.552,5.4432
40.032,12.51
16.776,5.0328
186.304,13.9728
66.36,23.226
42.048,5.256
67.92,6.792
52.512,19.692
186.912,-35.046
10.048,3.14
17.496,-7.4358
15.552,5.4432
10.776,3.3675
3.304,1.0738
35.48,0
34.44,16.1868
629.93,296.0671
79.056,28.6578
232.55,9.302
99.98,42.9914
19.44,9.3312
12.96,6.3504
464.292,-108.3348
68.46,31.4916
2799.96,1371.9804
601.3,198.429
16.99,4.4174
287.97,80.6316
44.82,21.0654
101.12,37.4144
107.976,37.7916
58.73,14.6825
93.344,32.6704
17.05,8.184
8.096,2.7324
30.36,13.0548
23.34,10.9698
51.55,24.2285
119.9,43.164
1317.492,292.776
63.84,18.5136
3.592,1.1225
86.26,29.3284
139.04,38.9312
46.8,16.38
8.544,1.9224
842.376,105.297
1214.85,352.3065
67.78,16.945
39.9,10.374
2.688,0.84
6.6,2.904
28.4,13.064
212.94,34.0704
1001.584,125.198
569.058,-178.8468
14.224,-10.3124
105.584,9.2386
68.72,-14.603
1367.84,259.8896
301.96,33.2156
170.352,-17.0352
3.9,1.521
12.84,5.778
15.84,7.128
563.94,112.788
62.94,11.9586
535.41,160.623
3504.9,700.98
144.12,69.1776
314.55,150.984
3.408,0.8946
2.072,-3.5224
328.3992,-91.7586
53.248,19.968
4.992,1.6848
37.68,15.8256
258.576,19.3932
75.84,29.5776
45.36,21.7728
45.78,22.89
40.29,10.0725
38.71,17.8066
1801.632,-337.806
748.752,-162.2296
199.96,15.9968
1516.2,394.212
167.952,-27.2922
45.04,4.504
23.16,11.58
397.6,43.736
85.96,40.4012
13.12,4.3296
45.66,22.3734
158.13,77.4837
43.6,4.36
3930.072,-786.0144
2.304,0.7776
431.976,32.3982
41.72,5.7365
104.23,28.1421
70.26,18.9702
9.26,3.0558
105.98,4.2392
1.24,0.5828
20.7,9.936
28.9,14.161
27.18,12.7746
465.18,120.9468
36.63,9.8901
51.45,13.8915
7.83,3.6018
35.4,13.452
29.9,13.455
17.48,8.2156
79.14,36.4044
8.4,4.2
498.26,134.5302
212.94,57.4938
706.86,197.9208
114.95,2.299
43.19,20.7312
166.44,79.8912
36.56,12.796
186.144,60.4968
353.568,-44.196
81.98,40.1702
14.624,5.1184
697.16,8.7145
30.93,12.6813
27.496,9.2799
605.34,145.2816
210.008,2.6251
54.96,15.9384
164.22,50.9082
362.94,36.294
59.98,26.3912
332.94,6.6588
39.872,12.9584
13.68,3.6936
3.318,-5.6406
10.44,4.8024
136.464,15.3522
333.576,33.3576
12.544,4.704
20.768,-52.9584
43.5,10.875
12.576,4.0872
249.95,19.996
49.12,23.0864
182.91,53.0439
107.648,33.64
99.372,-7.098
33.568,-5.4548
10.56,4.752
38.88,18.6624
35.2,16.544
45.528,15.9348
196.776,14.7582
2.92,-4.818
200.795,-22.948
46.688,-2.918
21.864,3.5529
11.76,5.7624
167.94,82.2906
3.89,1.0114
52.44,24.1224
32.36,11.6496
406.6,113.848
27.92,8.0968
399.672,-14.9877
3.744,-2.6208
715.2,178.8
159.8,70.312
44.75,8.5025
340.116,-9.7176
105.52,48.5392
13.48,1.8872
85.52,22.2352
6.16,2.9568
36.84,17.3148
15.84,0
44.4,22.2
21.24,7.434
9.552,-7.3232
89.991,-152.9847
163.96,80.3404
17.904,6.2664
966.7,-13.81
182.112,61.4628
4.464,0.3348
51.588,-15.4764
50.4,23.184
89.568,32.4684
14.89,4.0203
543.92,135.98
4.08,1.9176
18.9,8.694
2275.5,386.835
1979.7,653.301
62.1,29.808
37.296,-1.0656
8.544,-7.476
68.95,28.959
296.37,80.0199
39.98,1.999
191.058,-46.3998
13.04,3.912
1525.188,-2287.782
9.216,3.3408
28.048,3.506
64.96,21.4368
30.56,14.9744
187.056,11.691
11.808,1.3284
9.656,1.5691
20.736,7.2576
27.36,-21.888
2314.116,-1002.7836
34.236,-26.2476
19.76,5.928
15.96,7.98
16.9,6.253
25.08,9.0288
6.68,2.004
19.44,9.3312
31.92,2.394
33.568,11.7488
63.94,24.9366
60.6,20.4525
22.72,6.5888
10.68,4.0584
17.34,8.4966
3.38,1.5548
26.976,8.7672
307.776,111.5688
244.55,4.891
12.24,5.7528
13.98,6.0114
899.95,53.997
1.632,0.5508
267.96,16.7475
31.95,2.2365
725.84,210.4936
10.896,3.9498
8.544,2.8836
32.34,15.5232
39.9,19.95
143.856,48.5514
41.92,15.196
329.584,37.0782
87.28,41.0216
279.456,20.9592
8,3.84
27.24,9.534
16.36,1.636
15.78,0.6312
45.98,12.8744
198.272,-32.2192
720.76,54.057
70.56,23.9904
81.96,22.9488
64.864,6.4864
151.192,13.2293
88.776,7.7679
11.56,5.4332
15.58,3.895
85.056,28.7064
273.96,71.2296
306.9,79.794
15.552,5.4432
347.361,-69.4722
10.368,3.6288
98.16,9.816
31.44,7.86
348.488,117.6147
172.736,-30.2288
15.54,7.6146
105.552,35.6238
25.92,9.072
15.808,5.3352
10.368,3.7584
358.2,41.79
545.916,72.7888
40.41,18.5886
167.976,10.4985
109.53,47.0979
9.82,4.8118
26.352,9.5526
22.5,10.8
9.96,4.5816
213.08,102.2784
1025.88,235.9524
21.98,9.891
63.2,23.384
39,11.31
2.907,-2.0349
556.665,6.549
71.98,15.1158
79.98,26.3934
24.672,7.71
3.744,1.3104
445.96,55.745
36.24,15.2208
10.65,5.0055
87.92,40.4432
22.424,8.409
90.48,33.93
42.76,11.1176
10.08,3.528
101.34,8.1072
224.75,62.93
73.176,-197.5752
20.736,7.2576
39.984,-8.9964
15.36,7.68
36.288,12.7008
150.384,15.0384
280.782,-60.8361
31.984,1.1994
11.232,3.9312
26.4,11.88
3.52,1.0208
1649.95,659.98
111.9,51.474
599.165,35.245
46.53,12.0978
31.984,1.999
161.568,16.1568
4.064,1.3716
6.216,-4.9728
8.896,0.6672
1640.7,459.396
270,97.2
19.52,5.368
9.81,-6.867
213.216,15.9912
588.784,183.995
2.064,0.1548
6.368,2.388
99.6,36.852
62.296,21.0249
10.71,2.7846
20.936,7.0659
33,8.25
249.95,87.4825
357.93,7.1586
57.4,10.906
331.96,149.382
40.56,12.9792
86.2,24.998
38.016,13.7808
8.384,0.7336
6.848,0.7704
19.6,9.604
68.46,20.538
13.344,4.3368
1478.272,92.392
16.272,-3.8646
9.24,4.4352
32.34,-23.716
56.064,19.6224
108.72,36.693
181.47,-320.597
16.176,6.066
122.352,13.7646
585.552,73.194
19.44,9.3312
123.92,9.294
13.36,4.008
78.256,-17.6076
102.018,-183.6324
750.68,37.534
44.4,22.2
84.55,22.8285
17.94,8.7906
128.4,62.916
1.869,-1.3083
103.192,11.6091
36,6.48
239.96,115.1808
40.68,0.4068
419.136,-68.1096
23.472,7.6284
3.592,-6.286
23.976,-5.6943
6.264,2.0358
20.808,1.8207
218.352,-19.1058
18.16,1.816
7.36,0.1472
41.4,19.872
411.332,-4.8392
7.656,-6.1248
63.92,19.176
6.56,1.9024
7.83,3.6018
41.9,8.799
664.146,88.5528
8.96,4.3904
3.312,0.6624
20.136,1.2585
8.856,2.8782
859.2,-186.16
61.96,27.882
17.92,8.6016
145.9,62.737
56.704,19.1376
11.12,3.475
32.896,11.1024
22.776,7.6869
239.97,2.3997
160.32,44.8896
128.85,3.8655
1319.96,527.984
239.96,-10.284
54.768,6.846
13.392,3.1806
23.92,8.671
255.968,-28.7964
21.552,7.0044
58.24,15.7248
80.28,36.9288
9.78,4.0098
1.81,0.6516
37.94,18.2112
79.96,27.986
115.296,40.3536
2479.96,743.988
179.94,75.5748
26.85,5.1015
323.37,129.348
59.94,28.1718
64.14,30.7872
11.67,5.6016
12.96,6.2208
17.43,8.0178
181.986,-54.5958
1.592,-2.6268
22.344,2.5137
455.97,-218.8656
10.44,-7.656
5.214,-4.1712
67.4,17.524
25.16,10.5672
126.56,47.46
43.68,11.7936
139.93,34.9825
2.672,0.334
16.656,-3.123
79.512,20.8719
36.288,12.7008
67.9932,-12.9987
10.16,3.4544
6.16,1.9712
56.3,15.764
6.48,3.1104
1325.85,238.653
14.94,6.8724
34.54,17.27
2999.95,1439.976
64.12,30.7776
19.456,2.1888
209.986,8.9994
29.76,1.86
89.768,-2.5648
959.984,335.9944
15.552,5.6376
34.36,-7.3015
98.376,35.6613
29.94,-23.952
17.472,5.6784
36.738,-9.1845
179.94,-44.985
383.64,122.7648
56.52,15.8256
6.56,1.9024
243.92,-15.245
47.52,22.8096
19.98,8.5914
8,3.44
6.16,1.9712
83.56,1.6712
546.06,163.818
269.49,5.3898
10.9,3.597
6.096,2.2098
34.05,9.534
352.38,81.0474
245.98,27.0578
18.94,9.47
59.913,-45.9333
391.98,109.7544
437.85,131.355
68.62,32.2514
25.02,6.5052
10.71,2.7846
55.984,4.1988
14.48,4.887
142.488,-3.5622
14.16,1.062
79.92,27.972
590.352,206.6232
17.088,1.068
98.392,-11.0691
11.05,2.9835
7.78,2.0228
659.9,217.767
53.04,-4.641
843.9,371.316
1496.16,224.424
117.96,5.898
21.3,8.733
1040.8,281.016
29.34,7.9218
19.52,5.368
443.92,8.8784
499.95,174.9825
3.04,1.0336
201.96,50.49
68.64,17.16
100,21
359.98,21.5988
6.16,2.9568
2348.82,399.2994
13.872,4.6818
273.552,-13.6776
815.292,-339.705
234.45,103.158
1256.22,75.3732
17.46,8.2062
10.528,3.6848
152.8,76.4
82.56,28.896
284.97,85.491
60.84,23.1192
1325.76,149.148
572.16,35.76
28.8,10.08
11.12,2.8912
7.04,3.0976
17.94,8.7906
34.76,11.297
74.45,20.1015
192.22,69.1992
19.44,9.3312
32.4,15.552
57.9,28.95
10.56,0
1194.165,210.735
40.99,20.0851
2.94,0.7938
45.24,-30.16
18.688,2.336
11.648,3.7856
112.776,-8.4582
377.45,-264.215
15.936,5.1792
28.68,-7.17
21.44,7.504
511.056,-95.823
18.656,1.3992
11.088,-8.1312
66.688,4.168
99.488,8.7052
14.62,6.8714
53.984,17.5448
389.97,132.5898
355.36,92.3936
140.376,8.7735
15.84,5.544
8.448,2.64
12.96,6.2208
57.408,5.7408
27.6,2.208
38.976,-50.6688
20.44,9.198
109.92,53.8608
6.38,2.9348
6.48,3.1104
15.84,7.128
1049.93,293.9804
154.9,40.274
98.352,35.6526
14.32,5.191
129.888,12.9888
48.944,16.5186
275.058,-90.3762
27.36,9.3024
44.75,20.585
134.99,36.4473
26.4,12.672
542.94,141.1644
71.088,-1.7772
27.396,-42.4638
13.456,-23.548
11.84,4.44
35.88,17.5812
40.752,15.282
139.96,-22.7435
2.624,0.2952
136.53,-52.3365
263.96,42.8935
11.64,3.3756
40.176,14.5638
79.44,30.1872
357.93,7.1586
127.764,21.294
2799.944,1014.9797
19.44,9.3312
36.792,4.1391
5.94,1.6038
177.55,47.9385
619.95,111.591
29.16,8.4564
57.96,27.2412
29.403,5.2272
81.4,21.164
8.72,2.289
91.176,4.5588
159.968,29.994
12.96,6.2208
331.536,-82.884
899.91,395.9604
946.344,118.293
178.11,32.0598
1089.75,305.13
61.06,28.0876
459.92,41.3928
27.52,12.6592
638.82,185.2578
30.69,7.9794
25.16,8.5544
13.92,4.872
19.36,9.2928
19.3,5.79
38.376,13.4316
12.96,6.3504
26.48,10.0624
532.72,53.272
26.72,12.8256
20.04,9.6192
795.48,7.9548
21.56,6.8992
249.584,31.198
68.112,17.8794
16.56,-2.484
74.95,36.7255
355.455,-184.8366
44.4,22.2
20.65,9.499
866.4,225.264
5.56,1.4456
3.16,-8.532
1999.96,624.9875
46.152,12.1149
32.985,-1.9791
481.32,125.1432
6.384,2.1546
542.94,152.0232
54.92,19.7712
1448.82,209.274
353.88,17.694
333.576,25.0182
60.144,20.2986
85.2,20.235
3.15,1.512
22.72,10.224
14.91,4.6221
1158.12,335.8548
599.99,233.9961
23.968,2.3968
638.288,-31.9144
13.208,4.6228
15.528,5.823
104.85,50.328
30.48,7.9248
112.648,11.2648
71.976,24.2919
2.21,0.5967
15.52,7.4496
36.44,16.398
217.764,-384.7164
39.072,4.3956
22.638,-16.6012
95.144,10.7037
12.32,1.848
4.419,-3.0933
35,16.8
72.784,0
97.84,25.4384
51.75,15.525
46.672,16.3352
1395.54,362.8404
117.36,36.3816
18.9,8.694
77.52,37.9848
421.372,-6.0196
575.968,43.1976
10.368,3.6288
15.984,1.1988
10.272,1.1556
61.792,6.1792
205.9992,-27.2646
12.192,4.1148
87.168,8.7168
31.744,8.3328
132.224,-18.1808
105.52,48.5392
91.96,15.6332
1487.976,185.997
19.44,9.3312
11.672,-0.7295
279.96,78.3888
12.912,4.6806
17.088,5.7672
93.15,44.712
11.52,5.6448
238.62,4.7724
7.77,2.0979
285.48,-10.7055
19.168,6.4692
26.136,1.9602
419.4,201.312
90.801,14.1246
181.764,-8.0784
5.56,2.224
581.96,104.7528
29.98,8.0946
519.96,176.7864
6.264,2.0358
363.92,0
64.2,-42.8
38.52,-26.964
72.6,-8.1675
57.568,5.7568
83.7,3.348
32.4,15.552
47.98,11.0354
415.968,51.996
304.9,6.098
80.96,29.1456
777.21,54.4047
32.4,15.552
225.568,2.8196
36.6,15.372
715.64,178.91
795.51,143.1918
549.99,274.995
74.76,34.3896
29.22,12.8568
9.64,4.7236
33.488,-1.2558
23.04,-4.896
1.362,-2.1792
14.76,-11.439
239.666,14.098
301.96,45.294
7.968,2.8884
109.92,53.8608
19.44,9.3312
11.16,4.3524
79.47,22.2516
4.56,2.0064
1133.35,294.671
4.672,0.584
104.58,-80.178
1603.136,100.196
1293.488,80.843
127.95,21.7515
59.76,16.7328
108.08,54.04
9.54,4.3884
11.736,1.0269
447.86,219.4514
17.94,8.7906
245.88,68.8464
192.16,92.2368
801.568,50.098
368.91,180.7659
885.528,-99.6219
28.28,7.3528
4912.59,196.5036
14.352,5.0232
179.97,86.3856
42.76,11.1176
45.68,21.0128
25.06,11.7782
38.432,13.4512
21.568,1.6176
81.576,2.0394
2.78,1.3622
99.87,23.9688
44.4,22.2
21.4,9.63
71.12,22.0472
259.96,124.7808
9.78,4.89
24.192,7.56
31.56,10.4148
59.94,28.1718
45.36,22.2264
26.4,12.672
41.4,19.872
16.95,1.017
24.704,9.264
59.7,26.865
14.52,5.6628
104.184,33.8598
46.53,13.0284
25.5,6.63
14.9,1.043
87.71,41.2237
199.764,8.8784
94.6,27.434
4228.704,158.5764
2003.92,-25.049
209.97,58.7916
659.9,217.767
110.96,53.2608
67.8,1.356
313.176,-120.0508
22.96,6.6584
1099.5,362.835
1215.92,316.1392
7.31,3.4357
8.92,3.9248
87.21,-45.3492
15.552,5.4432
683.988,-113.998
13.392,1.0044
16.776,4.8231
527.92,85.787
25.4,8.636
177.48,19.9665
71.976,8.997
95.992,9.5992
13.216,4.2952
435.84,130.752
5.88,1.5876
211.168,18.4772
6.28,2.6376
95.1,30.432
25.92,12.4416
48.84,13.1868
25.9,12.691
42.68,19.6328
299.97,125.9874
262.24,78.672
234.36,112.4928
20.736,7.2576
10.5,2.94
23.968,7.7896
521.96,-250.5408
676.55,6.7655
154.9,40.274
30.56,14.9744
770.352,77.0352
21.12,6.5472
575.928,57.5928
7.78,2.0228
123.92,55.764
17.22,5.166
226.56,63.4368
107.88,10.788
81.98,40.1702
104.85,50.328
8.704,3.1552
19.92,9.7608
43.02,15.4872
240.784,30.098
414.96,124.488
387.72,-67.851
360.38,93.6988
13.56,6.2376
552,34.5
429.9,111.774
32.06,15.3888
161.96,45.3488
19.86,5.7594
12.96,6.3504
20.544,6.42
185.58,76.0878
77.56,35.6776
87.92,0.8792
245.94,120.5106
8.6,4.042
504.9,126.225
2357.488,884.058
369.544,32.3351
184.752,-20.7846
64.96,-4.06
13.52,1.69
458.43,-137.529
387.136,24.196
328.59,-147.8655
338.352,4.2294
25.92,12.4416
91.36,42.0256
87.96,7.6965
5.214,-4.1712
12.294,-8.6058
19.76,8.2992
109.764,8.5372
128.85,3.8655
127.95,21.7515
68.52,31.5192
74.94,14.2386
2548.56,286.713
271.44,122.148
287.88,35.985
14.9,7.152
4158.912,363.9048
91.96,15.6332
33.11,12.9129
19.44,9.3312
55.48,26.6304
91.92,11.49
17.34,4.6818
71.98,15.1158
7.08,2.478
69.98,4.8986
646.272,64.6272
10.368,3.7584
8.4,0.336
71.96,25.186
18.48,6.006
9.84,2.8536
239.24,23.924
21.12,6.5472
54.9,15.372
15.24,5.1816
19.568,-52.8336
310.392,-512.1468
42.6,16.614
113.94,54.6912
129.92,5.1968
5.28,2.5344
859.2,75.18
506.28,177.198
14.368,3.9512
314.352,-35.3646
27.888,10.1094
238.152,89.307
692.94,173.235
16.146,-12.9168
1345.485,-1031.5385
173.488,54.215
57.75,16.17
272.4,76.272
11.952,4.0338
28,7.7
12.201,-9.7608
2.068,-3.4122
83.84,30.392
11.36,5.3392
36.4,17.472
27.968,6.992
142.04,38.3508
14.67,6.0147
1199.96,224.9925
12.6,6.174
17.94,8.073
23.904,7.7688
88.96,10.008
518.272,-97.176
6.98,3.3504
343.2,38.61
17.544,5.9211
152.688,-26.7204
3.488,0.5668
5.888,-1.3248
153.552,51.8238
270.62,2.7062
468.9,206.316
72.48,30.4416
10.95,3.285
191.82,61.3824
151.056,7.5528
25.16,-11.322
6.216,-9.6348
23.616,2.6568
24.032,-0.6008
2.088,0.6786
4.488,-6.732
29.22,12.8568
6.48,3.1104
1.188,-0.99
272.646,18.1764
212.8,95.76
38.52,18.1044
72.64,21.792
45.4,12.712
13.76,6.3296
80.991,8.0991
11.784,3.9771
4.36,1.7876
2888.127,609.7157
1299.66,350.9082
2254.41,375.735
104.85,28.3095
59.97,20.3898
314.532,-83.8752
13.632,3.5784
19.432,-49.5516
65.44,-8.18
6,2.1
1.908,-3.2436
1474.802,-21.0686
110.096,33.0288
16.752,5.4444
1537.074,0
449.372,-12.8392
41.904,14.1426
2279.96,592.7896
14.94,6.8724
191.976,19.1976
23.832,6.5538
409.216,61.3824
72.588,-128.2388
61.568,4.6176
20.96,6.812
44.75,8.5025
11.96,5.382
3.912,1.2714
327.996,54.666
49.408,18.528
53.25,20.7675
3.76,1.316
767.214,161.9674
163.96,59.4355
161.28,12.096
192.8,55.912
27.696,3.462
73.164,-186.5682
32.064,11.2224
205.666,-12.098
115.44,30.0144
274.8,134.652
195.64,3.9128
257.98,74.8142
119.04,48.8064
20.07,9.2322
11.76,3.1752
11.76,3.1752
40.736,14.7668
201.584,12.599
340.704,-34.0704
354.9,88.725
1198.33,70.49
87.92,0.8792
51.968,10.3936
51.336,5.7753
332.704,33.2704
42.408,9.5418
81.54,38.3238
167.28,23.4192
772.68,108.1752
323.976,28.3479
11.808,3.9852
26.16,1.962
33.57,-25.737
4.992,1.3728
20.016,5.5044
170.24,53.2
117.456,44.046
22.96,11.2504
13.36,6.4128
34.248,11.5587
3.52,1.0208
26.7,12.549
21.2,9.116
838.38,226.3626
1690.04,422.51
85.96,24.0688
121.96,57.3212
23.92,11.7208
63.96,6.396
629.95,176.386
113.73,32.9817
14.6,6.862
887.84,17.7568
403.92,25.245
106.8,10.68
70.95,20.5755
34.944,11.7936
119.04,35.712
383.84,47.98
799.56,207.8856
31.44,8.4888
25.92,9.072
6.33,-9.8115
75.88,26.558
329.988,-76.9972
71.376,-4.461
63.77,28.6965
50.97,13.2522
96.08,46.1184
1439.968,485.9892
43.56,-4.9005
563.92,7.049
235.152,-47.0304
7.712,1.7352
51.016,15.9425
25.248,7.89
56.686,-14.5764
51.168,-6.396
2793.528,942.8157
1000.02,290.0058
65.94,22.4196
18.24,9.12
76.12,22.0748
7.64,3.7436
68.16,27.9456
62.24,29.2528
29.97,0.2997
125.7,35.196
191.98,51.8346
20.86,1.4602
56.7,26.082
72.704,19.0848
12.264,1.0731
218.352,-54.588
66.294,-103.8606
291.168,-14.5584
88.776,7.7679
110.376,-20.2356
55.176,15.8631
30.32,11.8248
177.568,8.8784
19.44,9.3312
71.28,34.2144
1471.96,459.9875
79.96,-17.991
57.576,21.591
26.336,9.2176
166.5,21.645
360.38,93.6988
11.744,3.8168
247.44,101.4504
18.24,-14.592
25.35,7.605
119.04,30.9504
22.14,6.4206
13.98,6.0114
43.41,19.9686
6.24,2.6208
465.16,120.9416
7.98,3.99
2.394,-6.3441
58.32,27.9936
200.97,50.2425
21.36,8.1168
9.856,3.4496
3.444,-2.5256
384.592,-81.7258
22.92,11.2308
11.36,5.5664
14.592,4.9248
41.4,19.872
442.372,-729.9138
34.5,15.525
28.85,14.425
3.488,1.1772
143.856,48.5514
311.98,93.594
22.45,10.327
39.992,-7.9984
1159.056,43.4646
179.9,44.975
116.312,23.2624
12.42,4.4712
428.4,89.964
24.75,10.89
87.71,41.2237
69.52,17.38
20.784,-4.6764
12.816,4.1652
5.904,1.9926
63.824,9.5736
141.552,-26.541
304.9,143.303
563.24,56.324
661.176,-231.4116
239.976,17.9982
502.488,-87.9354
196.704,68.8464
915.136,102.9528
327.76,91.7728
701.96,168.4704
88.776,7.7679
64.14,16.6764
33.552,12.582
1737.18,503.7822
704.25,84.51
141.76,66.6272
36.36,12.2715
25.83,9.5571
24.588,-38.1114
13.984,4.7196
195.96,19.596
74.352,23.235
6.68,3.2064
17.584,-4.1762
104.784,-14.4078
47.952,16.7832
650.352,-97.5528
629.184,228.0792
15.176,5.3116
127.95,21.7515
579.51,81.1314
14.99,7.3451
151.92,45.576
196.62,96.3438
